Date,Open,High,Low,Close,Volume,RSI_14,MFI_14,MACD,MACD_Signal,MACD_Histogram,MA20,MA50,MA200
2017-01-06,62.3,63.15,62.04,62.84,19922920,57.186677116783486,44.65481588747428,0.4827776285468559,0.6578947815343347,-0.17511715298747876,62.7255,61.068999999999996,56.251900000000006
2017-01-09,62.76,63.08,62.54,62.64,20382730,55.0379601029239,55.330770313114925,0.44797258918872274,0.6159103430652123,-0.16793775387648957,62.807,61.1092,56.29405
2017-01-10,62.73,63.07,62.28,62.62,18593004,54.81615190745063,45.66751423858001,0.4140031413817695,0.5755289027285238,-0.16152576134675423,62.8395,61.1596,56.33945
2017-01-11,62.61,63.23,62.43,63.19,21517336,59.789860970603115,44.684166713022805,0.42814100259989374,0.5460513227027978,-0.11791032010290403,62.890499999999996,61.226000000000006,56.38184999999999
2017-01-12,63.06,63.4,61.95,62.61,20968224,53.354061958769506,44.069653722803295,0.3880707684818958,0.5144552118586174,-0.1263844433767216,62.87199999999999,61.279799999999994,56.419650000000004
2017-01-13,62.62,62.865,62.35,62.7,19422310,54.17828633694449,36.00828764954323,0.3594337386916422,0.4834509172252224,-0.12401717853358019,62.873000000000005,61.337799999999994,56.457
2017-01-17,62.68,62.7,62.03,62.53,20663984,52.29848552686582,34.93368519394849,0.3193399547968099,0.4506287247395399,-0.13128876994273003,62.87049999999999,61.3998,56.491800000000005
2017-01-18,62.67,62.7,62.12,62.5,19670102,51.95589259761905,36.72860531828352,0.2818950818900845,0.4168819961696488,-0.13498691427956433,62.8805,61.465599999999995,56.52715
2017-01-19,62.24,62.98,62.195,62.3,18451656,49.62212264071228,42.78013499197271,0.23339103523220928,0.38018380398216095,-0.14679276874995167,62.814499999999995,61.5374,56.56584999999999
2017-01-20,62.67,62.82,62.37,62.74,30213462,54.467746950239196,49.96575244801116,0.22782927747766735,0.34971289868126226,-0.12188362120359492,62.7745,61.58379999999999,56.603950000000005
2017-01-23,62.7,63.116,62.57,62.96,23097580,56.70984059326335,58.08579468136553,0.23842528747080394,0.3274553764391706,-0.08903008896836667,62.74549999999999,61.633599999999994,56.646449999999994
2017-01-24,63.2,63.735,62.94,63.52,24672940,61.85837717901224,58.681338215059206,0.2886822720811395,0.3197007555675644,-0.031018483486424886,62.74399999999999,61.700599999999994,56.69195
2017-01-25,63.95,64.1,63.45,63.68,24654932,63.204862691969524,66.1016321183881,0.3375311087749253,0.3232668262090366,0.014264282565888742,62.766,61.800200000000004,56.7388
2017-01-26,64.12,64.535,63.55,64.27,43554644,67.72896232507294,75.70866843930987,0.41902200807889756,0.34241786258300877,0.07660414549588879,62.8155,61.90520000000001,56.786899999999996
2017-01-27,65.39,65.91,64.89,65.78,44817972,75.89706630782943,77.5549020741777,0.5985488151338103,0.3936440530931691,0.20490476204064123,62.955,62.05839999999999,56.83905
2017-01-30,65.69,65.79,64.8,65.13,31651444,67.92683706655723,69.34243791916647,0.6805307999758838,0.45102140246971206,0.22950939750617178,63.0665,62.1836,56.8879
2017-01-31,64.86,65.15,64.26,64.65,25270548,62.69125076917202,67.95448346636108,0.6987157647384592,0.5005602749234614,0.19815548981499775,63.19199999999999,62.2836,56.9329
2017-02-01,64.355,64.62,63.47,63.58,39671528,52.90249851277202,59.20479946112317,0.619644546079634,0.5243771291546959,0.09526741692493812,63.242000000000004,62.3424,56.968500000000006
2017-02-02,63.25,63.41,62.75,63.17,45827012,49.70018969516636,55.64133656745904,0.5179261320753739,0.5230869297388315,-0.0051607976634576724,63.28549999999999,62.3988,57.002399999999994
2017-02-03,63.5,63.7,63.07,63.68,30301760,53.472984823637724,61.3232779777495,0.47301368654981957,0.5130722811010292,-0.040058594551209636,63.354499999999994,62.4552,57.04285000000001
2017-02-06,63.5,63.65,63.14,63.64,19796360,53.13634687832335,61.39905695508137,0.4292445205505899,0.49630672899094136,-0.06706220844035143,63.39450000000001,62.5056,57.08215
2017-02-07,63.74,63.78,63.23,63.43,20277226,51.31003502221237,61.483536896030884,0.3733086267272583,0.4717071085382048,-0.09839848181094651,63.43399999999999,62.5662,57.1404
2017-02-08,63.57,63.81,63.22,63.34,18096358,50.508803142602694,57.21617480932986,0.318050491945705,0.4409757852197049,-0.12292529327399987,63.470000000000006,62.622400000000006,57.19655000000001
2017-02-09,63.52,64.435,63.32,64.06,22644444,56.377493501453635,56.49822132428825,0.3285684719094917,0.4184943225576623,-0.0899258506481706,63.5135,62.6914,57.25965
2017-02-10,64.25,64.3,63.975,64.0,18170728,55.78385075305778,56.02067799465203,0.32827835966563157,0.4004511299792562,-0.07217277031362462,63.583000000000006,62.7496,57.32495
2017-02-13,64.24,64.86,64.13,64.72,22920100,61.07997798827712,55.878869541030966,0.3817458972561525,0.3967100834346355,-0.014964186178482997,63.684000000000005,62.8388,57.399049999999995
2017-02-14,64.41,64.72,64.02,64.57,23108426,59.4815136547119,50.023670628800936,0.4073202255990864,0.3988321118675257,0.00848811373156072,63.786,62.9462,57.47254999999999
2017-02-15,64.5,64.57,64.155,64.53,17005156,59.03781534684853,42.04345274134611,0.41952438341079556,0.4029705661761797,0.016553817234615853,63.8875,63.05179999999999,57.54215
2017-02-16,64.74,65.24,64.44,64.52,20546344,58.91948683342707,37.95005076728709,0.42350742006202324,0.4070779369533485,0.01642948310867476,63.9985,63.1378,57.61585
2017-02-17,64.47,64.69,64.3,64.62,21248818,59.787458083214574,39.14352569888867,0.4297789454148244,0.41161813864564367,0.01816080676918075,64.0925,63.2312,57.6896
2017-02-21,64.61,64.95,64.45,64.49,20655868,58.06975725023432,45.81896727603466,0.41942439752412497,0.41317939042133994,0.006245007102785027,64.16900000000001,63.2936,57.762350000000005
2017-02-22,64.33,64.39,64.05,64.36,19292652,56.32699282545835,48.71831450000692,0.3961617244186044,0.40977585722079285,-0.013614132802188428,64.211,63.360600000000005,57.83219999999999
2017-02-23,64.42,64.729,64.195,64.62,20273128,58.9786266512891,59.735666985494916,0.39416206059610914,0.40665309789585613,-0.012491037299746988,64.25800000000001,63.413599999999995,57.90495
2017-02-24,64.53,64.8,64.135,64.62,21796800,58.9786266512891,58.60102991157806,0.3881034970816657,0.4029431777330181,-0.014839680651352383,64.2755,63.462599999999995,57.97295
2017-02-27,64.54,64.54,64.045,64.23,15871507,53.34421694320029,59.365820763180096,0.3478228162987591,0.39191910544616626,-0.04409628914740715,64.19800000000001,63.48759999999999,58.038850000000004
2017-02-28,64.08,64.2,63.76,63.98,23239824,50.04383332982434,51.693639573641654,0.2923570656420935,0.3720066974853517,-0.07964963184325818,64.1405,63.5136,58.1012
2017-03-01,64.13,64.99,64.022,64.94,26937460,60.22137245131861,59.2792750991975,0.32215048531971036,0.36203545505222345,-0.0398849697325131,64.155,63.5608,58.170500000000004
2017-03-02,64.69,64.75,63.88,64.01,24539596,49.66528447947929,51.27832139264827,0.26763364335408824,0.3431550927125964,-0.07552144935850819,64.1765,63.595,58.231399999999994
2017-03-03,63.99,64.28,63.62,64.25,18139404,52.00345050246868,45.16951311454955,0.2410163609781364,0.32272734636570444,-0.08171098538756805,64.2305,63.607600000000005,58.30009999999999
2017-03-06,63.97,64.56,63.81,64.27,18750256,52.202707901492985,44.36324586683364,0.21901118121374452,0.3019841133353125,-0.08297293212156798,64.26,63.6222,58.367399999999996
2017-03-07,64.19,64.775,64.19,64.4,18520988,53.55249378476039,51.535820124384415,0.20964517221072754,0.28351632511039554,-0.073871152899668,64.298,63.6394,58.437799999999996
2017-03-08,64.26,65.085,64.25,64.99,21510908,59.185832605942366,58.142021196460774,0.24698353926292782,0.276209767940902,-0.029226228677974198,64.376,63.6682,58.50964999999999
2017-03-09,65.19,65.2,64.48,64.73,19846832,55.9645943278913,58.04389737224756,0.2526818776740498,0.27150418988753156,-0.01882231221348174,64.4455,63.698,58.58315
2017-03-10,65.11,65.26,64.75,64.93,19538244,57.864343172351944,65.17868788146788,0.2702212382220921,0.27124759955444366,-0.0010263613323515663,64.489,63.730999999999995,58.64985000000001
2017-03-13,65.01,65.195,64.57,64.71,20100036,55.05091336211163,58.109697838238304,0.26333360060904454,0.26966479976536384,-0.0063311991563193,64.5245,63.7654,58.712799999999994
2017-03-14,64.53,64.55,64.15,64.41,14280202,51.38214300935595,59.12961827215571,0.23100472668876648,0.26193278515004437,-0.030928058461277885,64.509,63.79560000000001,58.7754
2017-03-15,64.55,64.92,64.25,64.75,24833810,55.03920503488643,59.784150964850085,0.23016581148981174,0.2555793904179979,-0.02541357892818613,64.518,63.84780000000001,58.83755
2017-03-16,64.75,64.76,64.3,64.64,20674296,53.63357284341127,52.411507674545305,0.2181106407613953,0.24808564048667736,-0.02997499972528206,64.5235,63.889,58.89575
2017-03-17,64.91,65.24,64.68,64.87,49219688,56.154961706178746,62.35532659414512,0.22452769342989143,0.2433740510753202,-0.018846357645428774,64.54100000000001,63.9404,58.95585
2017-03-20,64.91,65.175,64.72,64.93,14598083,56.814712783967444,68.73332643415355,0.23178290343022923,0.241055821546302,-0.009272918116072781,64.5565,63.992999999999995,59.018100000000004
2017-03-21,65.19,65.5,64.13,64.21,26640480,47.56527035389818,60.14321243886016,0.17738988672472544,0.2283226345819867,-0.05093274785726126,64.54249999999999,64.0204,59.0802
2017-03-22,64.12,65.14,64.12,65.03,20680016,56.29250568896664,67.59721132802179,0.19816584358822809,0.22229127638323498,-0.024125432795006896,64.576,64.06819999999999,59.1447
2017-03-23,64.94,65.235,64.765,64.87,19269204,54.39024732921844,73.5622253666636,0.19942146969395935,0.21771731504537986,-0.01829584535142051,64.5885,64.11319999999999,59.20855
2017-03-24,65.12,65.45,64.76,64.98,22617104,55.50352103878246,73.9117963883485,0.2069075417745836,0.2155553603912206,-0.00864781861663702,64.60650000000001,64.149,59.27325
2017-03-27,64.63,65.22,64.35,65.1,18614662,56.74392901291856,67.96417305791009,0.2199874268317643,0.21644177367932937,0.0035456531524349355,64.65,64.1988,59.340650000000004
2017-03-28,64.96,65.47,64.65,65.29,20080358,58.706725468238076,67.82847442823612,0.2428849159582569,0.22173040213511488,0.021154513823142013,64.71549999999999,64.25059999999999,59.4097
2017-03-29,65.12,65.5,64.948,65.47,13618424,60.53380334442879,67.18263689383467,0.2724155992800519,0.2318674415641023,0.04054815771594958,64.74199999999999,64.30940000000001,59.486349999999995
2017-03-30,65.42,65.98,65.36,65.71,15122823,62.89143174119807,66.71740539228432,0.31159302240362763,0.2478125577320074,0.06378046467162024,64.827,64.37360000000001,59.56575
2017-03-31,65.65,66.19,65.45,65.86,21040332,64.32582652985147,73.51496170447187,0.35070247901151674,0.2683905419879093,0.08231193702360745,64.9075,64.4448,59.64660000000001
2017-04-03,65.81,65.94,65.19,65.55,20400872,59.23025156131624,71.97668217012436,0.35261783699192506,0.28523600098871243,0.06738183600321263,64.9715,64.501,59.7224
2017-04-04,65.39,65.81,65.28,65.73,12997449,61.15442776060149,70.88039988786247,0.3644590110564394,0.3010806030022578,0.0633784080541816,65.03800000000001,64.5564,59.800399999999996
2017-04-05,66.3,66.35,65.444,65.56,21448594,58.35329747645968,77.90708482273898,0.3560216515792831,0.31206881271766285,0.04395283886162027,65.0665,64.5972,59.87785000000001
2017-04-06,65.6,66.055,65.48,65.73,18103452,60.31105817348138,68.46906592466568,0.35891521151508243,0.3214380924771468,0.03747711903793566,65.1165,64.6382,59.95055
2017-04-07,65.85,65.96,65.44,65.68,14108533,59.42622199361991,63.06863454498648,0.3531034398235704,0.3277711619464315,0.025332277877138876,65.154,64.6664,60.02400000000001
2017-04-10,65.61,65.82,65.36,65.53,17952742,56.73693156308667,65.11859228869235,0.3325602746541705,0.3287289844879793,0.003831290166191159,65.19500000000001,64.6614,60.0921
2017-04-11,65.6,65.61,64.85,65.48,18791532,55.829966862999335,57.50339930283312,0.308686737559583,0.3247205351023001,-0.01603379754271711,65.2485,64.6684,60.170350000000006
2017-04-12,65.42,65.51,65.11,65.23,17108512,51.40523857962185,50.385090381866206,0.2665215818580151,0.31308074445344314,-0.04655916259542803,65.2725,64.68,60.25435
2017-04-13,65.29,65.86,64.95,64.95,17896484,46.92005281892608,42.24181392711925,0.20811273813903597,0.2920871431905617,-0.08397440505152576,65.288,64.70739999999999,60.3319
2017-04-17,65.04,65.49,65.01,65.48,16689265,54.93522387217393,49.33385496198088,0.2022583706881136,0.27412138869007213,-0.07186301800195855,65.3185,64.75359999999999,60.406600000000005
2017-04-18,65.33,65.71,65.16,65.39,15155611,53.45899258103868,48.316211731737496,0.18818718968594794,0.2569345488892473,-0.06874735920329939,65.34150000000001,64.7878,60.477700000000006
2017-04-19,65.65,65.75,64.89,65.04,26992772,48.05122307230136,40.43613949097017,0.1470979488473887,0.23496722888087562,-0.08786928003348693,65.38300000000001,64.8158,60.5471
2017-04-20,65.46,65.75,65.14,65.5,22299476,54.55752024302128,42.061495015858036,0.14992435048272057,0.21795865320124463,-0.06803430271852406,65.40650000000001,64.8572,60.61875
2017-04-21,65.67,66.7,65.45,66.4,32522644,64.04562849660036,44.55033559568633,0.2222250999066091,0.21881194254231756,0.0034131573642915414,65.483,64.9184,60.693850000000005
2017-04-24,67.48,67.66,67.1,67.53,29769976,71.96141850237493,53.77183085404171,0.36648095657881186,0.24834574534961643,0.11813521122919543,65.6105,64.9878,60.7746
2017-04-25,67.9,68.04,67.6,67.92,30242730,74.08227050078706,56.58174056120028,0.5064366168595598,0.29996391965160507,0.2064726972079547,65.7515,65.0662,60.8527
2017-04-26,68.08,68.31,67.62,67.83,26190770,72.71535076631481,57.376444457121224,0.6031376428133228,0.3605986642839486,0.24253897852937423,65.8785,65.1284,60.92889999999999
2017-04-27,68.15,68.38,67.58,68.27,34970952,75.13124351059442,65.35093279890111,0.7071269065341994,0.42990431273399876,0.27722259380020065,66.0185,65.2024,61.0042
2017-04-28,68.91,69.14,67.69,68.46,39548816,76.11474444018734,72.0412912583474,0.7956982452723906,0.5030630992416771,0.2926351460307135,66.156,65.281,61.078950000000006
2017-05-01,68.68,69.55,68.5,69.41,31954362,80.30811055520225,78.12324345897622,0.9318074337963651,0.5888119661526148,0.34299546764375033,66.3335,65.3788,61.157300000000006
2017-05-02,69.71,69.71,69.13,69.3,23906120,78.58766459696045,83.5106056177975,1.0190518700040627,0.6748599469229044,0.3441919230811583,66.52099999999999,65.4724,61.235299999999995
2017-05-03,69.38,69.38,68.71,69.08,28927972,75.12141321566051,80.61637440505453,1.0582427887422483,0.7515365152867732,0.3067062734554751,66.6885,65.5642,61.310900000000004
2017-05-04,69.03,69.08,68.64,68.81,21749408,70.98343273917001,79.5845416992172,1.0553497160870648,0.8122991554468316,0.24305056064023323,66.851,65.6532,61.3895
2017-05-05,68.9,69.03,68.485,69.0,19128782,72.14617652432314,74.69216354610857,1.0562129814872918,0.8610819206549237,0.1951310608323681,67.0145,65.7408,61.45495
2017-05-08,68.97,69.05,68.42,68.94,18566088,71.17621343812874,70.10252511193215,1.0400663890630995,0.8968788143365589,0.14318757472654053,67.17750000000001,65.8272,61.520649999999996
2017-05-09,68.86,69.28,68.68,69.04,22858414,71.85537146911727,76.64512280754893,1.0235405244679328,0.9222111563628338,0.10132936810509896,67.353,65.9234,61.583
2017-05-10,68.99,69.56,68.92,69.31,17977830,73.65998524681854,76.45130086630692,1.0204670918139698,0.941862343453061,0.0786047483609088,67.5445,66.03,61.645900000000005
2017-05-11,68.36,68.73,68.12,68.46,28789412,60.50675419370641,68.61055078758842,0.9386236093436082,0.9412145966311705,-0.002590987287562241,67.70599999999999,66.1004,61.70439999999999
2017-05-12,68.61,68.61,68.04,68.38,18714124,59.43110569244833,62.567272483496396,0.857422891062356,0.9244562555174076,-0.06703336445505159,67.87750000000001,66.1878,61.76535
2017-05-15,68.14,68.48,67.57,68.43,31530300,59.9107935011017,54.13106387644785,0.7880214976390079,0.8971693039417277,-0.10914780630271981,68.025,66.2714,61.82645
2017-05-16,68.23,69.44,68.16,69.41,34956040,67.91780332322239,55.26219353067591,0.8028435227615773,0.8783041477056976,-0.07546062494412031,68.226,66.3742,61.890100000000004
2017-05-17,68.89,69.1,67.43,67.48,30548780,47.70839417138742,46.540308932624235,0.6513468926124517,0.8329126966870485,-0.18156580407459677,68.348,66.43580000000001,61.9446
2017-05-18,67.4,68.13,67.14,67.71,25201274,49.63184564126524,37.3483049779187,0.5435777733490426,0.7750457120194474,-0.23146793867040483,68.4585,66.4902,62.000249999999994
2017-05-19,67.5,68.095,67.43,67.69,26961120,49.46147171495501,36.34687640950827,0.4513532181045008,0.7103072132364582,-0.2589539951319574,68.523,66.54939999999999,62.053850000000004
2017-05-22,67.89,68.5,67.5,68.45,16237550,55.686571770894346,34.84766783748647,0.4345806666382117,0.655161903916809,-0.22058123727859724,68.56899999999999,66.6198,62.10915
2017-05-23,68.72,68.75,68.38,68.68,15425824,57.39684097524255,41.00652986621702,0.43483487085535444,0.6110964973045181,-0.17626162644916366,68.607,66.6992,62.16275
2017-05-24,68.87,68.88,68.45,68.77,14666865,58.07865154045451,46.49724957298643,0.43725813773937716,0.57632882539149,-0.13907068765211283,68.654,66.7864,62.216300000000004
2017-05-25,68.97,69.88,68.91,69.62,21854096,63.947099214164,52.911333105204704,0.5019799777454921,0.5614590558622904,-0.05947907811679831,68.72149999999999,66.8838,62.2734
2017-05-26,69.8,70.22,69.52,69.96,19827924,65.99752118164562,58.863969597719105,0.574089909627844,0.5639852266154011,0.010104683012442939,68.7965,66.9902,62.333099999999995
2017-05-30,69.79,70.41,69.77,70.41,17072838,68.54717366212878,58.1537792131892,0.6599413957507352,0.5831764604424678,0.07676493530826733,68.8465,67.101,62.39365
2017-05-31,70.53,70.74,69.81,69.84,30436364,62.186361331943424,50.43388260976865,0.6742131709666666,0.6013838025473076,0.07282936841935894,68.8735,67.1992,62.453149999999994
2017-06-01,70.24,70.61,69.451,70.1,21603600,63.834888154845714,51.46374986255397,0.6984521609966237,0.6207974742371708,0.07765468675945286,68.9245,67.31700000000001,62.51305
2017-06-02,70.44,71.86,70.24,71.76,34770260,72.17544724714477,59.359917937468104,0.8419049063363673,0.66501896065701,0.17688594567935723,69.072,67.4516,62.58465
2017-06-05,71.97,72.89,71.81,72.28,33316760,74.18396138078593,68.82190501256754,0.986183781957692,0.7292519249171464,0.25693185704054555,69.236,67.5998,62.65825000000001
2017-06-06,72.3,72.62,72.27,72.52,31511064,75.07813096064993,68.6529172900747,1.1071295246016604,0.8048274448540492,0.30230207974761114,69.41499999999999,67.7506,62.73285
2017-06-07,72.635,72.77,71.95,72.39,22301764,73.59125985904863,70.0219373381043,1.1789003540281158,0.8796420266888626,0.29925832733925317,69.58250000000001,67.8964,62.8067
2017-06-08,72.51,72.52,71.5,71.95,24588270,68.636644768348,69.8266680090181,1.1865965838747314,0.9410329381260365,0.24556364574869494,69.7145,68.0296,62.878099999999996
2017-06-09,72.035,72.08,68.59,70.32,49187396,54.10431623993549,57.930939980072225,1.0490754353628233,0.9626414375733939,0.0864339977894294,69.8075,68.1266,62.940250000000006
2017-06-12,69.25,69.94,68.13,69.78,47761744,50.3043841334161,49.15260300070609,0.8862987470943722,0.9473728994775896,-0.06107415238321745,69.8775,68.208,62.999399999999994
2017-06-13,70.02,70.82,69.96,70.65,25258614,55.70240156087227,50.46997728158922,0.8180685925012057,0.921512038082313,-0.1034434455811073,69.9885,68.3038,63.06179999999999
2017-06-14,70.91,71.1,69.43,70.27,25510684,52.994718534590895,45.56986287847035,0.7249758093583836,0.8822047923375271,-0.15722898297914356,70.0315,68.3982,63.123000000000005
2017-06-15,69.27,70.21,68.8,69.9,26068708,50.424509781543534,39.85690477017657,0.6142623660486777,0.8286163070797573,-0.21435394103107963,70.1525,68.4816,63.181999999999995
2017-06-16,69.73,70.025,69.22,70.0,48345084,51.11458757353552,43.71858737440599,0.5284981313638752,0.768592671936581,-0.24009454057270574,70.267,68.5704,63.24255
2017-06-19,70.5,70.945,70.35,70.87,23798268,56.75454057689736,44.58675184700324,0.5246828690739136,0.7198107113640475,-0.1951278422901339,70.426,68.6732,63.3096
2017-06-20,70.82,70.87,69.87,69.91,21512232,49.911716549659886,45.49029588736348,0.4391332149256897,0.663675212076376,-0.22454199715068635,70.499,68.7578,63.3712
2017-06-21,70.21,70.62,69.94,70.27,19891052,52.23733906996598,50.21853993369469,0.39582071421209264,0.6101043125035194,-0.21428359829142674,70.57849999999999,68.8526,63.434200000000004
2017-06-22,70.54,70.59,69.71,70.26,22965738,52.16488487894832,43.36367926466637,0.3565779206135602,0.5593990341255275,-0.2028211135119673,70.65299999999999,68.9482,63.49745000000001
2017-06-23,70.09,71.25,69.92,71.21,27617292,58.109290908103546,42.48663913815551,0.39755205188976106,0.5270296376783743,-0.12947758578861324,70.7325,69.06779999999999,63.5652
2017-06-26,71.4,71.71,70.445,70.53,19606974,53.02946446383754,40.68093458444077,0.3708787695347695,0.49579946404965336,-0.12492069451488386,70.761,69.1794,63.630700000000004
2017-06-27,70.11,70.18,69.18,69.21,25215128,44.83580401255225,40.483133384325406,0.2404552147605159,0.4447306141918259,-0.20427539943131,70.701,69.254,63.695699999999995
2017-06-28,69.21,69.841,68.79,69.8,25806200,48.65458828933082,40.450846654943824,0.18259681469795908,0.39230385429305253,-0.20970703959509346,70.699,69.34219999999999,63.75945000000001
2017-06-29,69.38,69.49,68.09,68.49,28918716,41.74467108138694,42.645357143200364,0.03068385949568153,0.31997985533357837,-0.28929599583789684,70.6185,69.4112,63.819250000000004
2017-06-30,68.78,69.38,68.74,68.93,24161068,44.59106441419578,51.926885758041465,-0.05358622061432072,0.24526664014399854,-0.2988528607583193,70.477,69.4798,63.882600000000004
2017-07-03,69.33,69.6,68.02,68.17,16165538,40.87594592274378,46.1629958092446,-0.17962589909805615,0.1602881322955876,-0.33991403139364373,70.2715,69.5152,63.9375
2017-07-05,68.255,69.44,68.22,69.08,21176272,46.611615132180944,52.746228600795575,-0.20373532356140345,0.08748344112418939,-0.2912187646855928,70.0995,69.5462,63.99665
2017-07-06,68.27,68.78,68.12,68.57,21117572,44.03342004650224,53.5526565384122,-0.26098646439666595,0.017789460020018313,-0.27877592441668425,69.90849999999999,69.5592,64.05485
2017-07-07,68.7,69.84,68.7,69.46,16878316,49.30335613325038,48.89005395282058,-0.2318699910978239,-0.032142430203550135,-0.1997275608942738,69.784,69.5918,64.1181
2017-07-10,69.46,70.25,69.2,69.98,15014503,52.13902886217601,47.36649599492998,-0.16493406482554462,-0.05870075712794903,-0.10623330769759559,69.767,69.626,64.1792
2017-07-11,70.0,70.68,69.75,69.99,17460022,52.1944068214753,53.839101498352846,-0.10981407626661621,-0.06892342095568248,-0.040890655310933735,69.7775,69.6566,64.24005
2017-07-12,70.69,71.28,70.55,71.15,17750924,58.2317321511431,53.534647287433486,0.027158154954946667,-0.04970710577355665,0.07686526072850332,69.8025,69.6914,64.30865
2017-07-13,71.5,72.04,71.31,71.77,20269816,61.06218441759451,60.960100092896916,0.18362177594100615,-0.003041329430644092,0.18666310537165023,69.87750000000001,69.7408,64.383
2017-07-14,72.24,73.27,71.96,72.78,25868086,65.19941973251989,60.81770581498366,0.38468447869713884,0.0745038321949125,0.3101806465022263,70.0215,69.8148,64.45715
2017-07-17,72.8,73.45,72.72,73.35,21803908,67.31041021483999,61.20382078349512,0.583298454033752,0.17626275656268042,0.4070356974710716,70.189,69.9056,64.53375
2017-07-18,73.09,73.39,72.66,73.3,26435296,66.92689701890433,60.680394590066626,0.7282718141517961,0.28666456808050356,0.44160724607129254,70.31049999999999,69.9916,64.61325
2017-07-19,73.5,74.04,73.45,73.86,22416222,69.05361867361084,69.0025937352511,0.8782279018322896,0.4049772348308608,0.4732506670014288,70.50800000000001,70.09,64.69454999999999
2017-07-20,74.18,74.3,73.28,74.22,42361024,70.37257022936859,79.62989095925228,1.0144245186551046,0.5268666915957096,0.487557827059395,70.7055,70.1936,64.77855
2017-07-21,73.45,74.29,73.17,73.79,46717080,66.7149965944734,66.68094306800458,1.0752688820501248,0.6365471296865928,0.43872175236353206,70.882,70.28320000000001,64.8613
2017-07-24,73.53,73.75,73.13,73.6,21394826,65.10482315909604,65.40777950887625,1.0955284957408082,0.7283434028974359,0.3671850928433723,71.0015,70.38600000000001,64.9411
2017-07-25,73.8,74.31,73.5,74.19,22018680,67.71090558813529,65.64843270000857,1.1459822842934386,0.8118711791766365,0.3341111051168021,71.1845,70.5022,65.02335
2017-07-26,74.34,74.38,73.81,74.05,16252233,66.44286887391871,71.28058001081145,1.1612838874695086,0.881753720835211,0.27953016663429764,71.4265,70.6146,65.1046
2017-07-27,73.76,74.42,72.32,73.16,36844220,58.89231999404576,62.4933863682261,1.0890411675935496,0.9232112101868788,0.16582995740667084,71.59450000000001,70.6896,65.1802
2017-07-28,72.67,73.31,72.54,73.04,18306680,57.93632197790651,57.77442837233093,1.0104573709090516,0.9406604423313134,0.06979692857773823,71.822,70.8008,65.25945
2017-07-31,73.3,73.44,72.41,72.7,23600054,55.202084932294156,52.077877946953684,0.9102511783965923,0.9345785895443692,-0.024327411147776923,72.01050000000001,70.9006,65.3374
2017-08-01,73.1,73.42,72.49,72.58,20823890,54.229323284977546,46.871736260516236,0.8117961708338726,0.9100221058022699,-0.09822593496839738,72.231,70.9984,65.4157
2017-08-02,72.55,72.56,71.445,72.26,26499158,51.617170539614435,40.74711413245679,0.6998807527054396,0.867993835182904,-0.16811308247746437,72.39,71.0746,65.48989999999999
2017-08-03,72.19,72.44,71.845,72.15,18214424,50.71287578289907,39.48979285360906,0.595446954995623,0.8134844591454479,-0.21803750414982492,72.569,71.144,65.56455
2017-08-04,72.4,73.04,72.24,72.68,22578952,54.819931296303345,39.59168554893181,0.5491190855079253,0.7606113844179434,-0.21149229891001808,72.72999999999999,71.2222,65.63965
2017-08-07,72.8,72.9,72.26,72.4,18705680,52.338592975955706,40.46490397054296,0.48422837197189494,0.7053347819287338,-0.22110640995683883,72.851,71.2778,65.714
2017-08-08,72.09,73.13,71.75,72.79,22044588,55.36883278663134,40.340560669579645,0.4589809084097993,0.656064007224947,-0.19708309881514763,72.991,71.3344,65.7917
2017-08-09,72.25,72.51,72.05,72.47,22213410,52.42368083884724,30.089572380433594,0.4084425149248432,0.6065397087649262,-0.19809719384008306,73.057,71.37559999999999,65.85575
2017-08-10,71.9,72.19,71.35,71.41,24734460,44.06275201614653,32.29014246049471,0.27963388738051265,0.5411585444880436,-0.2615246571075309,73.039,71.40700000000001,65.9078
2017-08-11,71.61,72.7,71.28,72.5,21443676,52.45925282951435,39.09645837817056,0.26248030298106073,0.485422896186647,-0.2229425932055863,73.025,71.455,65.96535
2017-08-14,73.06,73.72,72.95,73.59,20096592,59.07489129145059,38.683558000203284,0.333001223431836,0.45493856163568486,-0.12193733820384883,73.037,71.4916,66.03015
2017-08-15,73.59,73.59,73.04,73.22,19181402,56.21519826299109,33.085533331827136,0.35494210158066153,0.4349392696246802,-0.07999716804401868,73.033,71.5104,66.09575
2017-08-16,73.34,74.1,73.17,73.65,18150402,58.71638229889672,41.387205098309686,0.40238931834592506,0.4284292793689292,-0.026039961023004154,73.02250000000001,71.533,66.16465
2017-08-17,73.58,73.87,72.4,72.4,22977520,49.8088915774336,40.745629511530964,0.33526233070222133,0.40979588963558766,-0.07453355893336633,72.9315,71.5332,66.22705
2017-08-18,72.27,72.84,71.93,72.49,18761492,50.3924190648493,41.4284505963868,0.2860287953038494,0.38504247076924003,-0.09901367546539064,72.8665,71.54400000000001,66.29050000000001
2017-08-21,72.47,72.48,71.7,72.15,17734768,48.116535836378475,41.89136100962463,0.21707341805094416,0.3514486602255809,-0.13437524217463676,72.79400000000001,71.5806,66.3541
2017-08-22,72.35,73.24,72.35,73.16,14343674,54.66639767474657,48.78884971927739,0.24114457925678323,0.32938784403182136,-0.08824326477503813,72.74249999999999,71.6482,66.42385
