Date,Open,High,Low,Close,Volume
2017-11-02,83.35,84.46,83.12,84.05,23992944
2017-11-03,84.08,84.54,83.4,84.14,17633544
2017-11-06,84.2,84.7,84.082,84.47,19860852
2017-11-07,84.77,84.9,83.93,84.27,17939728
2017-11-08,84.14,84.61,83.83,84.56,18034170
2017-11-09,84.11,84.27,82.9,84.09,21178356
2017-11-10,83.79,84.095,83.23,83.87,19397792
2017-11-13,83.66,83.94,83.46,83.93,14196896
2017-11-14,83.5,84.1,82.98,84.05,18801280
2017-11-15,83.47,83.69,82.69,82.98,19383102
2017-11-16,83.1,83.42,82.94,83.2,20962750
2017-11-17,83.12,83.12,82.24,82.4,22078992
2017-11-20,82.4,82.59,82.25,82.53,16314978
2017-11-21,82.74,83.84,82.74,83.72,21237454
2017-11-22,83.83,83.9,83.04,83.11,20553088
2017-11-24,83.01,83.43,82.78,83.26,7425603
2017-11-27,83.31,83.98,83.3,83.87,18265242
2017-11-28,84.07,85.06,84.02,84.88,21925960
2017-11-29,84.71,84.917,83.175,83.34,27381108
2017-11-30,83.51,84.52,83.34,84.17,33054648
2017-12-01,83.6,84.81,83.22,84.26,29532132
2017-12-04,84.42,84.43,80.7,81.08,39094880
2017-12-05,81.34,82.68,80.98,81.59,26152260
2017-12-06,81.55,83.14,81.43,82.78,26162054
2017-12-07,82.54,82.8,82.0,82.49,23184548
2017-12-08,83.63,84.58,83.33,84.16,24489106
2017-12-11,84.29,85.37,84.12,85.23,22857854
2017-12-12,85.31,86.05,85.08,85.58,23924104
2017-12-13,85.74,86.0,85.17,85.35,22062680
2017-12-14,85.43,85.874,84.53,84.69,19305960
2017-12-15,85.26,87.09,84.88,86.85,53936688
2017-12-18,87.12,87.5,86.23,86.38,22283752
2017-12-19,86.35,86.35,85.27,85.83,23524788
2017-12-20,86.2,86.3,84.71,85.52,23674932
2017-12-21,86.05,86.1,85.4,85.5,17990744
2017-12-22,85.4,85.63,84.92,85.51,14145841
2017-12-26,85.31,85.535,85.03,85.4,9891237
2017-12-27,85.65,85.98,85.215,85.71,14678025
2017-12-28,85.9,85.93,85.55,85.72,10594344
2017-12-29,85.63,86.05,85.5,85.54,18717406
2018-01-02,86.125,86.31,85.5,85.95,22483796
2018-01-03,86.055,86.51,85.97,86.35,26061440
2018-01-04,86.59,87.66,86.57,87.11,21911974
2018-01-05,87.66,88.41,87.43,88.19,23407110
2018-01-08,88.2,88.58,87.605,88.28,22113048
2018-01-09,88.65,88.727,87.86,88.22,19484316
2018-01-10,87.86,88.19,87.41,87.82,18652200
2018-01-11,88.13,88.13,87.24,88.08,17808876
2018-01-12,88.67,89.78,88.45,89.6,24271532
2018-01-16,90.1,90.79,88.01,88.35,36599736
2018-01-17,89.08,90.28,88.75,90.14,25621164
2018-01-18,89.8,90.67,89.66,90.1,24159684
2018-01-19,90.14,90.61,89.66,90.0,36875012
2018-01-22,90.0,91.62,89.74,91.61,23601556
2018-01-23,91.9,92.3,91.54,91.9,23412840
2018-01-24,92.55,93.43,91.58,91.82,33277484
2018-01-25,92.465,93.24,91.93,92.33,26383238
2018-01-26,93.12,94.06,92.58,94.06,29172168
2018-01-29,95.14,95.45,93.72,93.92,31569940
2018-01-30,93.3,93.66,92.1,92.74,38635052
2018-01-31,93.75,95.4,93.51,95.01,48756336
2018-02-01,94.79,96.07,93.581,94.26,47227880
2018-02-02,93.64,93.97,91.5,91.78,47867752
2018-02-05,90.56,93.24,88.0,88.0,51031464
2018-02-06,86.89,91.475,85.25,91.33,67998560
2018-02-07,90.49,91.77,89.2,89.61,41107592
2018-02-08,89.71,89.875,84.76,85.01,55628656
2018-02-09,86.3,88.93,83.83,88.18,63499064
2018-02-12,88.735,89.78,87.929,89.13,35720340
2018-02-13,88.93,90.0,87.8,89.83,26407702
2018-02-14,88.51,90.99,88.41,90.81,34960912
2018-02-15,91.21,92.72,90.62,92.66,27823866
2018-02-16,92.45,93.5,91.8,92.0,30596920
2018-02-20,91.475,93.06,91.01,92.72,30911724
2018-02-21,92.98,93.359,91.49,91.49,26922504
2018-02-22,92.05,92.73,91.36,91.73,24392752
2018-02-23,92.75,94.07,92.36,94.06,26329226
2018-02-26,94.4,95.45,94.25,95.42,30199846
2018-02-27,95.74,95.84,94.2,94.2,25869120
2018-02-28,94.84,95.705,93.63,93.77,31167338
2018-03-01,93.99,94.57,91.84,92.85,37135560
2018-03-02,91.58,93.15,90.86,93.05,32830388
2018-03-05,92.34,94.27,92.26,93.64,23901578
2018-03-06,94.34,94.49,92.941,93.32,22175776
2018-03-07,93.16,93.941,92.43,93.86,26716128
2018-03-08,94.27,95.1,93.765,94.43,25887828
2018-03-09,95.29,96.54,95.0,96.54,36937256
2018-03-12,96.5,97.21,96.04,96.77,26073742
2018-03-13,97.0,97.24,93.97,94.41,35387816
2018-03-14,95.12,95.41,93.5,93.85,32131980
2018-03-15,93.53,94.58,92.83,94.18,27610998
2018-03-16,94.68,95.38,93.92,94.6,49081280
2018-03-19,93.74,93.9,92.11,92.89,33344084
2018-03-20,93.05,93.77,93.0,93.13,23075240
2018-03-21,92.93,94.05,92.21,92.48,24457082
2018-03-22,91.265,91.75,89.66,89.79,38604716
2018-03-23,89.5,90.46,87.08,87.18,44068948
2018-03-26,90.61,94.0,90.4,93.78,56396780
2018-03-27,94.94,95.139,88.51,89.47,56569012
2018-03-28,89.82,91.23,88.873,89.39,52501144
2018-03-29,90.18,92.29,88.4,91.27,45867548
2018-04-02,90.47,90.88,87.51,88.52,48515416
2018-04-03,89.575,90.05,87.89,89.71,37213836
2018-04-04,87.85,92.76,87.73,92.33,35559956
2018-04-05,92.435,93.065,91.4,92.38,29771880
2018-04-06,91.49,92.46,89.48,90.23,38026000
2018-04-09,91.04,93.17,90.62,90.77,31533944
2018-04-10,92.39,93.28,91.64,92.88,26939884
2018-04-11,92.01,93.29,91.48,91.86,24872110
2018-04-12,92.43,94.16,92.43,93.58,26758880
2018-04-13,94.05,94.18,92.44,93.08,23346064
2018-04-16,94.07,94.66,93.42,94.17,20288084
2018-04-17,95.0,96.54,94.88,96.07,26771000
2018-04-18,96.22,96.72,95.52,96.44,21043288
2018-04-19,96.44,97.07,95.34,96.11,23552540
2018-04-20,95.91,96.11,94.05,95.0,31154376
2018-04-23,95.744,96.29,94.63,95.35,22331828
2018-04-24,96.242,96.47,92.41,93.12,34524800
2018-04-25,93.3,93.3,90.28,92.31,33729256
2018-04-26,93.55,95.15,93.1,94.26,42529044
2018-04-27,97.6,97.9,93.91,95.82,48272780
2018-04-30,96.33,96.396,93.15,93.52,41523604
2018-05-01,93.21,95.29,92.79,95.0,31408928
2018-05-02,94.99,95.17,93.19,93.51,27471002
2018-05-03,92.96,94.925,92.45,94.07,31142496
2018-05-04,93.32,95.37,92.92,95.16,22531324
2018-05-07,95.17,96.71,95.1,96.22,24242020
2018-05-08,95.846,96.16,95.063,95.81,23484588
2018-05-09,96.01,96.97,95.05,96.94,27327410
2018-05-10,97.46,97.95,97.05,97.91,22388120
2018-05-11,97.8,97.87,97.04,97.7,16778316
2018-05-14,97.92,98.69,97.31,98.03,19454124
2018-05-15,97.24,97.85,96.34,97.32,24594010
2018-05-16,97.36,97.4,96.615,97.15,17384742
2018-05-17,96.76,97.54,95.83,96.18,17246716
2018-05-18,96.01,96.93,96.01,96.36,17865840
2018-05-21,97.0,98.01,96.8,97.6,19422468
2018-05-22,97.68,98.17,97.2,97.5,15441189
2018-05-23,96.71,98.73,96.32,98.66,21251222
2018-05-24,98.725,98.94,96.81,98.31,26649288
2018-05-25,98.3,98.98,97.86,98.36,18363918
2018-05-29,97.84,98.88,97.23,98.01,28670980
2018-05-30,98.31,99.25,97.91,98.95,22158528
2018-05-31,99.29,99.99,98.61,98.84,34140892
2018-06-01,99.28,100.86,99.17,100.79,28655624
2018-06-04,101.26,101.86,100.851,101.67,27281624
2018-06-05,102.0,102.33,101.53,102.19,23514402
2018-06-06,102.48,102.6,101.9,102.49,21122916
2018-06-07,102.65,102.69,100.38,100.88,28232196
2018-06-08,101.092,101.95,100.54,101.63,22165128
2018-06-11,101.37,101.59,100.67,101.05,23490894
2018-06-12,101.1,101.449,100.75,101.31,18325228
2018-06-13,101.72,102.01,100.56,100.85,29492876
2018-06-14,101.65,102.03,101.0,101.42,25691812
2018-06-15,101.51,101.53,100.07,100.13,65738584
2018-06-18,100.01,101.11,99.42,100.86,23586036
2018-06-19,99.65,101.0,99.5,100.86,28653088
2018-06-20,101.37,102.52,101.12,101.87,26180792
2018-06-21,102.075,102.46,100.88,101.14,23198188
2018-06-22,100.41,100.77,99.625,100.41,38923104
2018-06-25,100.0,100.11,97.3,98.39,35433332
2018-06-26,98.82,100.08,98.75,99.08,26897244
2018-06-27,99.58,100.02,97.4,97.54,31298386
2018-06-28,97.38,99.11,97.26,98.63,26650672
2018-06-29,98.93,99.91,98.33,98.61,28053214
2018-07-02,98.1,100.06,98.0,100.01,19564520
2018-07-03,100.48,100.63,98.94,99.05,14670275
2018-07-05,99.5,99.92,99.03,99.76,18977402
2018-07-06,99.885,101.43,99.67,101.16,19234628
2018-07-09,101.645,102.25,101.251,101.85,18211980
2018-07-10,102.0,102.51,101.86,102.12,19293140
2018-07-11,101.15,102.34,101.1,101.98,19644648
2018-07-12,102.77,104.41,102.73,104.19,24335928
2018-07-13,104.37,105.6,104.09,105.43,24653500
2018-07-16,105.4,105.82,104.515,104.91,21786912
2018-07-17,104.61,106.5,104.32,105.95,25901726
2018-07-18,105.94,106.05,104.715,105.12,29493928
2018-07-19,104.93,105.31,103.89,104.4,40171648
2018-07-20,108.08,108.2,106.08,106.27,56038828
2018-07-23,106.3,108.14,106.13,107.97,29706956
2018-07-24,108.57,108.82,107.26,107.66,26316620
2018-07-25,107.955,111.15,107.6,110.83,30798058
2018-07-26,110.74,111.0,109.5,109.62,31372110
2018-07-27,110.18,110.18,106.14,107.68,37005292
2018-07-30,107.19,107.53,104.76,105.37,34668328
2018-07-31,106.49,106.72,105.38,106.08,27655152
2018-08-01,106.03,106.446,105.42,106.28,23628700
2018-08-02,105.4,108.09,104.84,107.57,26104258
2018-08-03,107.8,108.05,106.82,108.04,18659600
2018-08-06,108.12,108.42,107.559,108.13,20265948
2018-08-07,108.56,109.1,108.17,108.88,16080214
2018-08-08,109.33,109.75,108.76,109.49,15487502
2018-08-09,109.71,110.16,109.6,109.67,13677211
2018-08-10,109.42,109.69,108.38,109.0,18183724
2018-08-13,109.24,109.58,108.1,108.21,18474884
2018-08-14,108.56,109.75,108.04,109.56,16788314
2018-08-15,108.49,108.985,106.82,107.66,29982806
2018-08-16,108.3,108.86,107.3,107.64,21384288
2018-08-17,107.36,107.9,106.69,107.58,18061512
2018-08-20,107.51,107.9,106.48,106.87,17914200
2018-08-21,106.92,107.35,105.85,105.98,22881860
2018-08-22,105.85,107.34,105.78,107.06,18000640
2018-08-23,107.15,108.18,106.87,107.56,18167724
2018-08-24,107.67,108.56,107.56,108.4,17234020
2018-08-27,109.27,109.64,108.51,109.6,19662332
2018-08-28,109.94,110.5,109.79,110.26,19151528
2018-08-29,110.45,112.03,110.27,112.02,20818044
2018-08-30,111.67,112.61,111.44,111.95,22798702
2018-08-31,111.685,112.777,111.515,112.33,23222712
2018-09-04,110.85,111.955,110.22,111.71,22634640
2018-09-05,111.01,111.42,108.1,108.49,32872352
2018-09-06,108.25,108.99,107.51,108.74,23477624
2018-09-07,108.23,108.725,107.23,108.21,22498646
2018-09-10,108.84,109.64,108.36,109.38,20727906
2018-09-11,108.9,111.59,108.89,111.24,24301774
2018-09-12,111.43,111.85,110.51,111.71,18891064
2018-09-13,112.12,113.725,112.12,112.91,26055620
2018-09-14,113.36,113.73,112.44,113.37,19122348
2018-09-17,113.69,113.7,111.86,112.14,20736516
2018-09-18,112.19,113.695,111.72,113.21,22170934
2018-09-19,113.05,113.32,111.035,111.7,21728428
2018-09-20,112.28,113.8,111.93,113.57,23714512
2018-09-21,114.0,115.29,113.51,114.26,71229696
2018-09-24,113.03,114.9,112.217,114.67,27334460
2018-09-25,114.8,115.1,113.75,114.45,22668014
2018-09-26,114.47,115.055,113.74,113.98,19352024
2018-09-27,114.78,114.91,114.2,114.41,19091300
2018-09-28,114.19,114.57,113.68,114.37,21647812
2018-10-01,114.75,115.68,114.73,115.61,18883080
2018-10-02,115.3,115.84,114.44,115.15,20787240
2018-10-03,115.42,116.18,114.93,115.17,16648018
2018-10-04,114.61,114.759,111.63,112.79,34821716
2018-10-05,112.63,113.17,110.64,112.13,29068860
2018-10-08,111.66,112.03,109.34,110.85,29640588
2018-10-09,111.14,113.08,110.8,112.26,26198594
2018-10-10,111.24,111.5,105.79,106.16,61376316
2018-10-11,105.35,108.93,104.2,105.91,63904280
2018-10-12,109.01,111.24,107.12,109.57,47742108
2018-10-15,108.91,109.48,106.947,107.6,32068104
2018-10-16,109.54,111.41,108.95,111.0,31610164
2018-10-17,111.68,111.81,109.548,110.71,26548244
2018-10-18,110.1,110.53,107.83,108.5,32506192
2018-10-19,108.93,110.86,108.21,108.66,32785476
2018-10-22,109.32,110.54,108.24,109.63,26545608
2018-10-23,107.77,108.97,105.11,108.1,43770428
2018-10-24,108.41,108.49,101.59,102.32,63897760
2018-10-25,106.55,109.27,106.15,108.3,61646820
2018-10-26,105.69,108.75,104.76,106.96,55523104
2018-10-29,108.105,108.7,101.63,103.85,55162000
2018-10-30,103.66,104.38,100.11,103.73,65350880
2018-10-31,105.435,108.14,105.39,106.81,51062384
2018-11-01,107.05,107.32,105.53,105.92,33384200
2018-11-02,106.48,107.32,104.975,106.16,37680192
2018-11-05,106.37,107.74,105.9,107.51,27922144
2018-11-06,107.38,108.84,106.28,107.72,24340248
2018-11-07,109.44,112.24,109.4,111.96,37901704
2018-11-08,111.8,112.21,110.91,111.75,25644104
2018-11-09,110.85,111.45,108.76,109.57,32039224
2018-11-12,109.42,109.96,106.1,106.87,33621808
2018-11-13,107.55,108.74,106.64,106.94,35374584
2018-11-14,108.1,108.26,104.47,104.97,39495140
2018-11-15,104.99,107.8,103.91,107.28,38505164
2018-11-16,107.08,108.88,106.8,108.29,33502120
2018-11-19,108.27,108.56,103.55,104.62,44773900
2018-11-20,101.8,102.97,99.353,101.71,64052456
2018-11-21,103.6,104.43,102.24,103.11,28130620
2018-11-23,102.17,103.81,102.0,103.07,13823099
2018-11-26,104.79,106.63,104.58,106.47,32336164
2018-11-27,106.27,107.33,105.36,107.14,29124486
2018-11-28,107.89,111.33,107.86,111.12,46788460
2018-11-29,110.33,111.115,109.03,110.19,28123196
2018-11-30,110.7,110.97,109.36,110.89,33665624
2018-12-03,113.0,113.42,110.73,112.09,34732772
2018-12-04,111.94,112.637,108.212,108.52,45196984
2018-12-06,105.82,109.24,105.0,109.19,49107432
2018-12-07,108.38,109.45,104.3,104.82,45044936
2018-12-10,104.8,107.98,103.89,107.59,40801524
2018-12-11,109.8,110.95,107.44,108.59,42381948
2018-12-12,110.89,111.27,109.04,109.08,36183020
2018-12-13,109.58,110.87,108.63,109.45,31333362
2018-12-14,108.25,109.26,105.5,106.03,47043136
2018-12-17,105.41,105.8,101.71,102.89,56957312
2018-12-18,103.75,104.51,102.52,103.97,49319196
2018-12-19,103.65,106.88,101.35,103.69,68198184
2018-12-20,103.05,104.31,98.78,101.51,70334184
2018-12-21,101.63,103.0,97.46,98.23,111242072
2018-12-24,97.68,97.97,93.98,94.13,43935192
2018-12-26,95.14,100.69,93.96,100.56,51634792
2018-12-27,99.3,101.19,96.4,101.18,49498508
2018-12-28,102.09,102.41,99.52,100.39,38169312
2018-12-31,101.29,102.4,100.44,101.57,33173764
2019-01-02,99.55,101.75,98.94,101.12,35329344
2019-01-03,100.1,100.185,97.2,97.4,42578408
2019-01-04,99.72,102.51,98.93,101.93,44060620
2019-01-07,101.64,103.268,100.98,102.06,35656136
2019-01-08,103.04,103.97,101.713,102.8,31514416
2019-01-09,103.86,104.88,103.244,104.27,32280840
2019-01-10,103.22,103.75,102.38,103.6,30067556
2019-01-11,103.19,103.44,101.64,102.8,28314202
2019-01-14,101.9,102.872,101.26,102.05,28437080
2019-01-15,102.51,105.05,101.88,105.01,31587616
2019-01-16,105.26,106.255,104.96,105.38,29853864
2019-01-17,105.0,106.625,104.76,106.12,28393016
2019-01-18,107.46,107.9,105.91,107.71,37427588
2019-01-22,106.75,107.1,104.86,105.68,32371252
2019-01-23,106.12,107.04,105.34,106.71,25874294
2019-01-24,106.86,107.0,105.34,106.2,23164838
2019-01-25,107.24,107.88,106.59,107.17,31218192
2019-01-28,106.26,106.48,104.66,105.08,29476720
2019-01-29,104.88,104.97,102.17,102.94,31490548
2019-01-30,104.62,106.38,104.33,106.38,49471864
2019-01-31,103.8,105.22,103.18,104.43,55636392
2019-02-01,103.775,104.1,102.35,102.78,35535688
2019-02-04,102.87,105.8,102.77,105.74,31315282
2019-02-05,106.06,107.27,105.96,107.22,27325364
2019-02-06,107.0,107.0,105.53,106.03,20609760
2019-02-07,105.185,105.59,104.29,105.27,29760696
2019-02-08,104.39,105.78,104.26,105.67,21461092
2019-02-11,106.2,106.58,104.965,105.25,18914124
2019-02-12,106.14,107.14,105.48,106.89,25056596
2019-02-13,107.5,107.78,106.71,106.81,18394868
2019-02-14,106.31,107.29,105.66,106.9,21784704
2019-02-15,107.91,108.3,107.362,108.22,26606886
2019-02-19,107.79,108.66,107.78,108.17,18038460
2019-02-20,107.86,107.94,106.29,107.15,21607672
2019-02-21,106.9,109.48,106.87,109.41,29063232
2019-02-22,110.05,111.2,109.82,110.97,27763218
2019-02-25,111.76,112.18,111.26,111.59,23750600
2019-02-26,111.26,113.24,111.17,112.36,21536732
2019-02-27,111.69,112.36,110.88,112.17,21487062
2019-02-28,112.04,112.88,111.73,112.03,29083934
2019-03-01,112.89,113.02,111.665,112.53,23501168
2019-03-04,113.02,113.25,110.8,112.26,26608014
2019-03-05,112.25,112.39,111.23,111.7,19538318
2019-03-06,111.87,112.66,111.43,111.75,17686996
2019-03-07,111.4,111.55,109.865,110.39,25338954
2019-03-08,109.16,110.71,108.8,110.51,22818430
2019-03-11,110.99,112.95,110.98,112.83,26491618
2019-03-12,112.82,113.99,112.65,113.62,26132716
2019-03-13,114.13,115.0,113.78,114.5,35513772
2019-03-14,114.54,115.2,114.33,114.59,30763368
2019-03-15,115.34,117.25,114.59,115.91,54630660
2019-03-18,116.17,117.61,116.05,117.57,31207596
2019-03-19,118.09,118.44,116.99,117.65,37588696
2019-03-20,117.39,118.75,116.71,117.52,28113344
2019-03-21,117.135,120.82,117.09,120.22,29854446
2019-03-22,119.5,119.59,117.04,117.05,33624528
2019-03-25,116.56,118.01,116.322,117.66,27067116
2019-03-26,118.62,118.705,116.85,117.91,26097664
2019-03-27,117.875,118.21,115.521,116.77,22733428
2019-03-28,117.44,117.58,116.13,116.93,18334756
2019-03-29,118.07,118.32,116.96,117.94,25399752
2019-04-01,118.95,119.108,118.1,119.02,22789104
2019-04-02,119.06,119.48,118.52,119.19,18142296
2019-04-03,119.86,120.43,119.15,119.97,22860744
2019-04-04,120.1,120.23,118.38,119.36,20112848
2019-04-05,119.39,120.23,119.37,119.89,15826245
2019-04-08,119.81,120.02,118.64,119.93,15116186
2019-04-09,118.63,119.54,118.58,119.28,17611980
2019-04-10,119.76,120.35,119.54,120.19,16477169
2019-04-11,120.54,120.85,119.92,120.33,14209121
2019-04-12,120.64,120.98,120.37,120.95,19745144
2019-04-15,120.94,121.58,120.57,121.05,15792572
2019-04-16,121.64,121.65,120.1,120.77,14071787
2019-04-17,121.24,121.85,120.54,121.77,19300938
2019-04-18,122.19,123.52,121.302,123.37,27990998
2019-04-22,122.62,124.0,122.57,123.76,15648724
2019-04-23,124.1,125.58,123.83,125.44,24025520
2019-04-24,125.79,125.85,124.52,125.01,31256980
2019-04-25,130.06,131.37,128.83,129.15,38033892
2019-04-26,129.7,130.515,129.02,129.89,23654932
2019-04-29,129.9,130.18,129.35,129.77,16324183
2019-04-30,129.81,130.7,129.395,130.6,24166504
2019-05-01,130.53,130.65,127.7,127.88,26821692
2019-05-02,127.98,128.0,125.52,126.21,27350160
2019-05-03,127.36,129.43,127.25,128.9,24911126
2019-05-06,126.39,128.56,126.11,128.15,24239464
2019-05-07,126.46,127.18,124.22,125.52,36017660
2019-05-08,125.44,126.37,124.75,125.51,28418996
2019-05-09,124.29,125.79,123.57,125.5,27235836
2019-05-10,124.91,127.93,123.82,127.13,30915084
2019-05-13,124.11,125.55,123.04,123.35,33944924
2019-05-14,123.87,125.88,123.7,124.73,25266316
2019-05-15,124.26,126.71,123.7,126.02,24722708
2019-05-16,126.75,129.38,126.46,128.93,30112216
2019-05-17,128.305,130.46,127.92,128.07,25770540
2019-05-20,126.52,127.589,125.761,126.22,23706934
2019-05-21,127.43,127.527,126.58,126.9,15293260
2019-05-22,126.62,128.24,126.52,127.67,15396485
2019-05-23,126.2,126.29,124.74,126.18,23603810
2019-05-24,126.91,127.415,125.97,126.24,14123358
2019-05-28,126.98,128.0,126.05,126.16,23128360
2019-05-29,125.38,125.39,124.04,124.94,22763140
2019-05-30,125.26,125.76,124.78,125.73,16829612
2019-05-31,124.23,124.615,123.32,123.68,26646768
2019-06-03,123.85,124.37,119.01,119.84,37983636
2019-06-04,121.28,123.28,120.652,123.16,29382642
2019-06-05,124.95,125.87,124.21,125.83,24926140
2019-06-06,126.44,127.97,125.6,127.82,21458960
2019-06-07,129.19,132.25,128.26,131.4,33885588
2019-06-10,132.4,134.08,132.0,132.6,26477098
2019-06-11,133.88,134.24,131.276,132.1,23913732
2019-06-12,131.4,131.97,130.71,131.49,17092464
2019-06-13,131.98,132.67,131.56,132.32,17200848
2019-06-14,132.26,133.79,131.64,132.45,17821704
2019-06-17,132.63,133.73,132.53,132.85,14517785
2019-06-18,134.19,135.24,133.57,135.16,25934458
2019-06-19,135.0,135.93,133.81,135.69,23744440
2019-06-20,137.45,137.66,135.72,136.95,33042592
2019-06-21,136.58,137.73,136.46,136.97,36727892
2019-06-24,137.0,138.4,137.0,137.78,20628840
2019-06-25,137.25,137.59,132.73,133.43,33327420
2019-06-26,134.35,135.74,133.6,133.93,23657744
2019-06-27,134.14,134.71,133.51,134.15,16557482
2019-06-28,134.57,134.6,133.156,133.96,30042968
2019-07-01,136.63,136.7,134.97,135.68,22654160
2019-07-02,136.12,136.59,135.34,136.58,15237843
2019-07-03,136.8,137.74,136.295,137.46,13629296
2019-07-05,135.94,137.33,135.72,137.06,18141140
2019-07-08,136.4,137.1,135.37,136.96,16779748
2019-07-09,136.0,136.97,135.8,136.46,19953096
2019-07-10,137.13,138.58,137.02,137.85,24204362
2019-07-11,138.2,139.22,137.87,138.4,22327942
2019-07-12,138.85,139.13,138.01,138.9,18936832
2019-07-15,139.44,139.54,138.46,138.9,16651457
2019-07-16,138.96,139.05,136.52,137.08,22726128
2019-07-17,137.7,137.93,136.22,136.27,20210956
2019-07-18,135.55,136.62,134.67,136.42,30808708
2019-07-19,140.22,140.67,136.45,136.62,48992364
2019-07-22,137.41,139.19,137.33,138.43,25080760
2019-07-23,139.76,139.99,138.03,139.29,18034588
2019-07-24,138.9,140.74,138.85,140.72,20738276
2019-07-25,140.43,140.61,139.322,140.19,18356884
2019-07-26,140.37,141.675,140.3,141.34,19037600
2019-07-29,141.5,141.51,139.366,141.03,16605870
2019-07-30,140.14,141.22,139.801,140.35,16846528
2019-07-31,140.33,140.49,135.08,136.27,38598784
2019-08-01,137.0,140.938,136.93,138.06,40557504
2019-08-02,138.09,138.32,135.26,136.9,30791624
2019-08-05,133.3,133.93,130.78,132.21,42749552
2019-08-06,133.8,135.68,133.21,134.69,32696652
2019-08-07,133.79,135.65,131.828,135.28,33414540
2019-08-08,136.6,138.99,135.93,138.89,27496508
2019-08-09,138.61,139.38,136.46,137.71,23466700
2019-08-12,137.07,137.86,135.24,135.79,20484348
2019-08-13,136.05,138.8,135.0,138.6,25496592
2019-08-14,136.36,136.92,133.67,133.98,32527252
2019-08-15,134.39,134.58,132.25,133.68,28125416
2019-08-16,134.88,136.46,134.72,136.13,25026152
2019-08-19,137.855,138.55,136.885,138.41,24370544
2019-08-20,138.21,138.71,137.24,137.26,21188998
2019-08-21,138.55,139.493,138.0,138.79,14982314
2019-08-22,138.66,139.2,136.29,137.78,18709662
2019-08-23,137.19,138.35,132.8,133.39,38515384
2019-08-26,134.99,135.56,133.9,135.45,20325272
2019-08-27,136.39,136.72,134.66,135.74,23115636
2019-08-28,134.88,135.76,133.55,135.56,17410828
2019-08-29,137.25,138.44,136.91,138.12,20179716
2019-08-30,139.15,139.18,136.27,137.86,23946124
2019-09-03,136.61,137.2,135.7,136.04,18880772
2019-09-04,137.3,137.69,136.48,137.63,18015310
2019-09-05,139.11,140.384,138.76,140.05,26119520
2019-09-06,140.03,140.18,138.2,139.1,20824504
2019-09-09,139.59,139.75,136.46,137.52,25773932
2019-09-10,136.8,136.886,134.51,136.08,28903378
2019-09-11,135.91,136.27,135.09,136.12,24726116
2019-09-12,137.85,138.42,136.87,137.52,27009980
2019-09-13,137.78,138.06,136.57,137.32,23363056
2019-09-16,135.83,136.7,135.66,136.33,16731440
2019-09-17,136.96,137.52,136.425,137.39,17976284
2019-09-18,137.36,138.67,136.53,138.52,24473386
2019-09-19,140.3,142.37,140.074,141.07,36095412
2019-09-20,141.01,141.65,138.25,139.44,40040768
2019-09-23,139.23,139.63,138.44,139.14,17408374
2019-09-24,140.36,140.69,136.88,137.38,30016670
2019-09-25,137.5,139.958,136.03,139.36,22544054
2019-09-26,139.44,140.18,138.44,139.54,17813512
2019-09-27,140.15,140.36,136.645,137.73,22498958
2019-09-30,138.05,139.215,137.78,139.03,18430390
2019-10-01,139.66,140.25,137.0,137.07,22581928
2019-10-02,136.25,136.37,133.58,134.65,32001764
2019-10-03,134.95,136.75,133.22,136.28,26379798
2019-10-04,136.75,138.25,136.42,138.12,23839548
2019-10-07,137.14,138.18,137.02,137.12,16601284
2019-10-08,137.08,137.76,135.62,135.67,26783336
2019-10-09,137.46,138.7,136.97,138.24,20178482
2019-10-10,138.49,139.67,138.25,139.1,18396604
2019-10-11,140.12,141.03,139.5,139.68,25551064
2019-10-14,139.69,140.29,139.52,139.55,13591639
2019-10-15,140.06,141.79,139.81,141.575,19917762
2019-10-16,140.79,140.99,139.53,140.41,20841688
2019-10-17,140.95,141.42,139.02,139.69,22102796
2019-10-18,139.76,140.0,136.56,137.41,32284428
2019-10-21,138.45,138.5,137.01,138.43,20716040
2019-10-22,138.97,140.01,136.26,136.37,27935270
2019-10-23,136.88,137.45,135.61,137.24,31380308
2019-10-24,139.39,140.42,138.67,139.94,37278400
2019-10-25,139.34,141.14,139.2,140.73,25959724
2019-10-28,144.4,145.67,143.51,144.19,35280136
2019-10-29,144.08,144.5,142.65,142.83,20589468
2019-10-30,143.52,145.0,142.79,144.61,18496592
2019-10-31,144.9,144.93,142.99,143.37,24605136
2019-11-01,144.26,144.42,142.965,143.72,33128366
2019-11-04,144.83,145.0,144.16,144.55,16912000
2019-11-05,144.97,145.02,143.905,144.46,18250172
2019-11-06,144.37,144.52,143.2,144.06,16575798
2019-11-07,143.84,144.88,143.77,144.26,17786716
2019-11-08,143.98,145.99,143.76,145.96,16752939
2019-11-11,145.34,146.42,144.73,146.11,14370178
2019-11-12,146.28,147.57,146.06,147.07,18648712
2019-11-13,146.74,147.462,146.28,147.31,17444230
2019-11-14,147.02,148.41,147.0,148.06,19755100
2019-11-15,148.93,149.99,148.27,149.97,23508808
2019-11-18,150.07,150.55,148.98,150.34,21554762
2019-11-19,150.88,151.33,150.195,150.39,23960164
2019-11-20,150.31,150.84,148.46,149.62,25720060
2019-11-21,149.4,149.8,148.501,149.48,18576084
